"Date","Price","Open","High","Low","Vol.","Change %"
"May 07, 2019","90.05","92.06","92.95","88.61","1.34M","-2.50%"
"May 06, 2019","92.36","94.63","98.90","91.06","2.67M","-6.11%"
"May 03, 2019","98.37","95.97","98.80","95.53","2.85M","3.05%"
"May 02, 2019","95.46","87.94","98.85","87.01","3.00M","9.08%"
"May 01, 2019","87.51","88.96","89.54","86.18","1.36M","-1.27%"
"Apr 30, 2019","88.64","87.85","89.58","86.93","763.87K","0.40%"
"Apr 29, 2019","88.29","86.98","91.07","86.98","1.30M","1.76%"
"Apr 26, 2019","86.76","85.57","87.24","84.49","660.37K","1.40%"
"Apr 25, 2019","85.56","87.29","89.62","85.16","1.03M","-1.01%"
"Apr 24, 2019","86.43","84.16","87.27","84.16","1.27M","3.42%"
"Apr 23, 2019","83.57","83.85","85.15","83.00","608.75K","-0.10%"
"Apr 22, 2019","83.65","80.79","84.10","80.34","525.70K","3.44%"
"Apr 18, 2019","80.87","81.85","82.56","79.16","725.98K","-1.63%"
"Apr 17, 2019","82.21","83.50","83.50","80.42","572.40K","-0.80%"
"Apr 16, 2019","82.87","84.95","85.25","82.18","550.13K","-1.86%"
"Apr 15, 2019","84.44","83.10","85.56","83.05","627.77K","1.27%"
"Apr 12, 2019","83.38","82.99","84.00","80.50","772.43K","1.94%"
"Apr 11, 2019","81.79","81.85","82.30","80.83","422.65K","0.31%"
"Apr 10, 2019","81.54","80.87","83.09","80.66","544.58K","1.09%"
"Apr 09, 2019","80.66","80.78","82.28","80.44","704.53K","-0.68%"
"Apr 08, 2019","81.21","80.73","81.42","78.28","738.02K","0.01%"
"Apr 05, 2019","81.20","82.23","83.00","81.04","908.51K","-0.75%"
"Apr 04, 2019","81.81","84.86","85.46","78.11","1.67M","-3.78%"
"Apr 03, 2019","85.02","85.66","86.19","84.49","762.46K","0.31%"
"Apr 02, 2019","84.76","84.42","85.00","83.20","773.73K","0.40%"
"Apr 01, 2019","84.42","84.78","85.33","82.00","863.88K","0.66%"
"Mar 29, 2019","83.87","84.48","85.05","83.28","787.80K","0.02%"
