"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2016","61.10","60.75","61.40","60.53","487.94K","0.58%"
"Jun 20, 2016","60.75","59.45","61.48","59.07","690.68K","2.58%"
"Jun 17, 2016","59.22","60.23","60.23","58.57","917.42K","-1.45%"
"Jun 16, 2016","60.09","60.24","60.28","59.34","307.29K","-0.84%"
"Jun 15, 2016","60.60","60.52","61.00","60.17","471.73K","0.61%"
"Jun 14, 2016","60.23","59.52","60.37","59.49","365.87K","1.12%"
"Jun 13, 2016","59.56","59.22","60.53","59.22","398.18K","-0.27%"
"Jun 10, 2016","59.72","60.70","60.84","59.37","317.29K","-2.56%"
"Jun 09, 2016","61.29","61.46","61.70","61.02","344.94K","-0.68%"
"Jun 08, 2016","61.71","61.78","61.89","61.22","272.87K","-0.19%"
"Jun 07, 2016","61.83","62.34","62.42","60.94","418.98K","-0.42%"
"Jun 06, 2016","62.09","60.91","62.20","60.26","555.85K","1.80%"
"Jun 03, 2016","60.99","61.28","61.62","59.70","484.54K","-1.02%"
"Jun 02, 2016","61.62","61.86","62.63","58.74","1.61M","1.88%"
"Jun 01, 2016","60.48","58.73","61.18","58.56","1.07M","3.03%"
"May 31, 2016","58.70","58.74","59.17","58.30","383.69K","0.00%"
"May 27, 2016","58.70","57.81","58.72","57.63","275.41K","1.17%"
"May 26, 2016","58.02","58.36","58.51","57.91","288.84K","-0.65%"
"May 25, 2016","58.40","59.36","59.57","57.93","286.54K","-1.28%"
"May 24, 2016","59.16","57.53","59.40","57.53","271.67K","3.43%"
"May 23, 2016","57.20","57.26","57.74","56.40","201.17K","-0.28%"
"May 20, 2016","57.36","56.33","57.99","56.03","265.63K","2.50%"
"May 19, 2016","55.96","55.87","57.25","55.20","211.69K","0.05%"
"May 18, 2016","55.93","55.19","56.24","54.93","289.08K","1.23%"
"May 17, 2016","55.25","56.11","56.79","54.75","357.57K","-1.93%"
"May 16, 2016","56.34","56.08","56.68","55.53","189.59K","0.86%"
"May 13, 2016","55.86","55.20","56.75","54.97","232.17K","0.70%"
"May 12, 2016","55.47","56.14","56.46","54.97","199.46K","-0.47%"
"May 11, 2016","55.73","56.59","56.79","55.67","260.27K","-1.61%"
"May 10, 2016","56.64","55.46","56.85","54.85","318.86K","2.20%"
"May 09, 2016","55.42","55.31","56.16","54.87","264.10K","0.05%"
"May 06, 2016","55.39","54.83","55.60","54.05","233.37K","-0.09%"
"May 05, 2016","55.44","56.49","56.49","55.17","333.09K","-1.67%"
"May 04, 2016","56.38","56.46","56.85","55.65","367.66K","-0.48%"
"May 03, 2016","56.65","57.25","57.34","56.05","257.50K","-1.85%"
"May 02, 2016","57.72","57.26","57.72","56.36","427.33K","1.32%"
"Apr 29, 2016","56.97","57.41","57.77","55.93","344.04K","-1.08%"
"Apr 28, 2016","57.59","57.59","58.86","57.22","377.16K","-0.74%"
"Apr 27, 2016","58.02","57.29","58.13","56.87","290.12K","1.17%"
"Apr 26, 2016","57.35","56.93","57.58","56.51","357.96K","0.88%"
"Apr 25, 2016","56.85","56.58","57.20","56.41","372.97K","0.44%"
"Apr 22, 2016","56.60","56.96","57.22","55.74","408.27K","-1.24%"
"Apr 21, 2016","57.31","56.57","57.90","56.57","485.50K","1.67%"
"Apr 20, 2016","56.37","55.24","56.86","53.86","297.87K","2.05%"
"Apr 19, 2016","55.24","55.54","55.98","54.85","313.07K","-0.22%"
"Apr 18, 2016","55.36","53.81","55.73","53.30","313.46K","2.67%"
"Apr 15, 2016","53.92","54.32","54.57","53.72","240.00K","-0.88%"
"Apr 14, 2016","54.40","54.87","54.87","54.20","207.13K","-0.95%"
"Apr 13, 2016","54.92","53.26","55.21","52.95","267.45K","3.52%"
"Apr 12, 2016","53.05","52.85","53.31","52.07","298.46K","0.09%"
"Apr 11, 2016","53.00","54.06","54.64","52.82","368.81K","-1.67%"
"Apr 08, 2016","53.90","54.01","54.29","53.34","185.60K","0.84%"
"Apr 07, 2016","53.45","54.14","54.51","53.09","282.10K","-2.34%"
"Apr 06, 2016","54.73","54.25","54.83","53.63","347.05K","0.87%"
"Apr 05, 2016","54.26","54.08","54.85","53.79","340.42K","-0.66%"
"Apr 04, 2016","54.62","55.00","55.50","54.53","266.86K","-0.85%"
"Apr 01, 2016","55.09","54.01","55.11","53.88","245.36K","1.12%"
"Mar 31, 2016","54.48","54.76","55.47","54.30","391.04K","-0.26%"
"Mar 30, 2016","54.62","54.30","54.91","53.91","300.07K","1.15%"
"Mar 29, 2016","54.00","53.31","54.24","52.50","393.40K","1.01%"
"Mar 28, 2016","53.46","53.52","54.00","53.01","361.54K","0.02%"
"Mar 24, 2016","53.45","52.10","53.84","51.75","352.95K","2.24%"
"Mar 23, 2016","52.28","53.36","53.74","51.82","331.54K","-2.43%"
"Mar 22, 2016","53.58","52.99","53.64","52.87","381.09K","0.62%"
"Mar 21, 2016","53.25","53.37","54.00","53.06","363.18K","-0.67%"
"Mar 18, 2016","53.61","53.86","54.23","53.04","563.94K","0.21%"
"Mar 17, 2016","53.50","53.40","53.70","51.46","559.69K","-0.28%"
"Mar 16, 2016","53.65","52.27","53.95","52.27","318.80K","2.11%"
"Mar 15, 2016","52.54","52.93","52.93","51.56","356.90K","-1.54%"
"Mar 14, 2016","53.36","52.83","53.64","52.51","295.52K","0.93%"
"Mar 11, 2016","52.87","52.08","53.00","51.52","291.90K","2.78%"
"Mar 10, 2016","51.44","51.94","52.40","50.69","267.55K","-0.66%"
"Mar 09, 2016","51.78","52.61","52.61","51.46","383.36K","-1.07%"
"Mar 08, 2016","52.34","53.34","53.76","52.21","529.39K","-2.66%"
"Mar 07, 2016","53.77","52.62","53.92","52.39","408.85K","1.22%"
"Mar 04, 2016","53.12","53.31","53.85","52.11","401.05K","0.02%"
"Mar 03, 2016","53.11","52.64","53.17","51.50","761.12K","1.26%"
"Mar 02, 2016","52.45","55.70","55.74","50.67","1.97M","3.82%"
"Mar 01, 2016","50.52","49.86","50.99","49.28","762.55K","2.62%"
"Feb 29, 2016","49.23","49.76","51.99","48.64","1.03M","-0.87%"
"Feb 26, 2016","49.66","49.39","50.19","48.81","676.96K","1.85%"
"Feb 25, 2016","48.76","48.46","49.25","46.72","605.08K","2.01%"
"Feb 24, 2016","47.80","47.75","47.97","45.41","612.74K","-1.46%"
"Feb 23, 2016","48.51","47.35","49.01","46.83","664.49K","1.72%"
"Feb 22, 2016","47.69","47.53","48.18","46.88","517.10K","0.95%"
"Feb 19, 2016","47.24","45.77","47.48","45.45","583.13K","2.79%"
"Feb 18, 2016","45.96","47.01","47.01","45.90","256.86K","-2.21%"
"Feb 17, 2016","47.00","45.33","47.84","45.33","942.74K","4.31%"
"Feb 16, 2016","45.06","43.86","45.07","43.03","585.30K","4.28%"
"Feb 12, 2016","43.21","43.65","43.69","42.71","585.54K","0.37%"
"Feb 11, 2016","43.05","43.44","43.76","42.32","979.11K","-2.60%"
"Feb 10, 2016","44.20","44.19","45.78","43.90","722.97K","0.78%"
"Feb 09, 2016","43.86","43.44","46.70","42.72","879.91K","-0.25%"
"Feb 08, 2016","43.97","46.81","46.90","42.40","1.45M","-9.75%"
"Feb 05, 2016","48.72","54.86","54.97","45.29","1.86M","-11.80%"
"Feb 04, 2016","55.24","54.75","55.47","53.64","330.36K","0.44%"
"Feb 03, 2016","55.00","54.87","55.47","53.60","355.81K","1.46%"
"Feb 02, 2016","54.21","54.87","54.91","54.06","451.01K","-2.48%"
"Feb 01, 2016","55.59","54.40","55.86","53.78","376.69K","1.00%"
"Jan 29, 2016","55.04","51.84","55.14","51.84","806.25K","6.38%"
"Jan 28, 2016","51.74","53.46","53.58","50.26","863.64K","-2.74%"
"Jan 27, 2016","53.20","54.83","55.30","52.98","437.53K","-3.41%"
"Jan 26, 2016","55.08","56.42","56.42","54.42","347.38K","-2.15%"
"Jan 25, 2016","56.29","56.84","57.34","56.05","410.76K","-1.02%"
"Jan 22, 2016","56.87","56.01","57.49","55.74","419.50K","3.10%"
"Jan 21, 2016","55.16","55.84","56.30","54.36","456.31K","-0.72%"
"Jan 20, 2016","55.56","53.64","56.34","52.15","407.02K","1.91%"
"Jan 19, 2016","54.52","54.81","55.40","53.96","505.11K","0.22%"
"Jan 15, 2016","54.40","54.58","55.33","53.00","423.17K","-3.25%"
"Jan 14, 2016","56.23","54.00","56.76","52.83","539.17K","5.18%"
"Jan 13, 2016","53.46","56.78","57.02","52.28","527.41K","-5.28%"
"Jan 12, 2016","56.44","56.35","57.88","55.32","490.39K","0.77%"
"Jan 11, 2016","56.01","56.20","56.35","54.61","358.24K","0.05%"
"Jan 08, 2016","55.98","57.07","57.65","55.84","423.89K","-1.34%"
"Jan 07, 2016","56.74","56.34","57.04","55.80","562.44K","-1.10%"
"Jan 06, 2016","57.37","57.04","57.40","56.52","362.87K","-0.68%"
"Jan 05, 2016","57.76","58.12","58.56","56.58","419.77K","-0.67%"
"Jan 04, 2016","58.15","59.16","59.16","56.69","494.30K","-3.34%"
"Dec 31, 2015","60.16","61.31","61.31","60.12","291.00K","-2.02%"
"Dec 30, 2015","61.40","61.71","62.13","61.27","307.36K","-0.81%"
"Dec 29, 2015","61.90","61.00","62.20","60.99","274.27K","1.64%"
"Dec 28, 2015","60.90","59.88","60.96","59.54","232.06K","1.33%"
"Dec 24, 2015","60.10","59.88","60.47","59.65","129.47K","-0.02%"
"Dec 23, 2015","60.11","58.64","60.14","58.28","352.85K","2.98%"
"Dec 22, 2015","58.37","58.15","58.50","57.53","319.41K","1.02%"
"Dec 21, 2015","57.78","58.03","58.94","57.37","313.15K","-0.64%"
"Dec 18, 2015","58.15","58.55","59.46","57.92","782.86K","-1.52%"
"Dec 17, 2015","59.05","59.57","59.57","58.46","435.90K","-1.12%"
"Dec 16, 2015","59.72","59.81","60.40","58.59","316.65K","-0.22%"
"Dec 15, 2015","59.85","58.28","60.81","57.90","478.35K","2.62%"
"Dec 14, 2015","58.32","58.91","59.78","58.00","488.13K","-1.14%"
"Dec 11, 2015","58.99","58.71","59.69","58.64","480.14K","-1.27%"
"Dec 10, 2015","59.75","59.53","60.02","59.06","287.14K","0.15%"
"Dec 09, 2015","59.66","60.61","60.66","59.58","353.96K","-1.91%"
"Dec 08, 2015","60.82","59.13","60.90","58.92","265.22K","1.50%"
"Dec 07, 2015","59.92","59.28","60.05","58.99","376.42K","0.62%"
"Dec 04, 2015","59.55","59.24","60.29","58.91","379.62K","0.66%"
"Dec 03, 2015","59.16","59.85","60.38","59.00","605.03K","-0.99%"
"Dec 02, 2015","59.75","64.05","64.78","58.35","1.47M","-1.32%"
"Dec 01, 2015","60.55","59.40","60.69","58.18","607.31K","2.06%"
"Nov 30, 2015","59.33","60.28","60.28","59.24","328.43K","-1.36%"
"Nov 27, 2015","60.15","59.70","60.34","59.19","75.41K","0.69%"
"Nov 25, 2015","59.74","59.14","60.00","58.80","228.19K","1.25%"
"Nov 24, 2015","59.00","58.29","59.02","57.38","364.93K","0.48%"
