"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"17-Dec-2018","EQ","22,989.95","23,075.00","22,727.00","22,950.05","22,900.00","22,963.60","22,961.80","26,662.00","15,834.55",747,"17,152,468.20",390
"14-Dec-2018","EQ","23,440.00","23,795.00","22,751.00","23,438.80","22,900.00","22,950.05","23,312.60","26,662.00","15,250.00",1341,"31,262,198.40",741
"13-Dec-2018","EQ","22,600.00","23,500.00","22,460.00","22,459.70","23,470.00","23,438.80","23,120.85","26,662.00","15,250.00",2483,"57,409,074.90",1311
"12-Dec-2018","EQ","21,136.65","22,520.00","21,135.00","20,969.20","22,382.00","22,459.70","22,128.32","26,662.00","15,250.00",2830,"62,623,149.00",1197
"11-Dec-2018","EQ","20,800.00","22,100.00","20,699.95","20,941.35","20,900.00","20,969.20","20,952.27","26,662.00","15,250.00",31638,"662,887,857.70",721
"10-Dec-2018","EQ","21,500.00","21,537.55","20,801.00","21,816.60","20,908.00","20,941.35","21,052.73","26,662.00","15,250.00",1954,"41,137,026.15",817
"07-Dec-2018","EQ","21,650.00","22,000.00","21,389.95","21,598.60","21,749.00","21,816.60","21,694.21","26,662.00","15,100.00",511,"11,085,743.25",335
"06-Dec-2018","EQ","21,900.05","22,091.30","21,554.95","22,167.05","21,555.00","21,598.60","21,744.00","26,662.00","15,100.00",562,"12,220,128.00",308
"05-Dec-2018","EQ","22,463.00","22,550.00","22,100.00","22,460.40","22,100.00","22,167.05","22,374.19","26,662.00","15,100.00",1359,"30,406,523.75",515
"04-Dec-2018","EQ","21,999.95","22,499.95","21,999.90","21,902.15","22,498.90","22,460.40","22,270.29","26,662.00","15,100.00",1610,"35,855,174.45",650
"03-Dec-2018","EQ","21,680.00","22,290.00","21,630.00","21,634.00","21,999.90","21,902.15","22,028.06","26,662.00","15,100.00",1536,"33,835,099.70",1020
"30-Nov-2018","EQ","20,920.00","21,701.00","20,727.45","20,845.20","21,600.00","21,634.00","21,324.18","26,662.00","15,100.00",1148,"24,480,156.70",625
"29-Nov-2018","EQ","20,948.65","20,948.75","20,710.10","20,775.65","20,854.00","20,845.20","20,857.52","26,662.00","15,100.00",783,"16,331,441.75",234
"28-Nov-2018","EQ","20,602.00","20,899.25","20,602.00","20,719.35","20,718.00","20,775.65","20,784.42","26,662.00","15,100.00",1091,"22,675,798.35",319
"27-Nov-2018","EQ","20,829.00","20,885.00","20,600.00","20,790.60","20,600.00","20,719.35","20,720.98","26,662.00","15,100.00",627,"12,992,051.75",331
"26-Nov-2018","EQ","20,989.95","21,088.05","20,690.00","20,825.80","20,740.00","20,790.60","20,794.04","26,662.00","15,100.00",789,"16,406,495.70",392
"22-Nov-2018","EQ","20,780.00","21,100.00","20,617.95","20,684.25","20,889.95","20,825.80","20,890.93","26,662.00","15,100.00",1360,"28,411,665.70",516
"21-Nov-2018","EQ","20,349.95","20,739.90","20,121.10","20,290.20","20,650.00","20,684.25","20,332.65","26,662.00","15,100.00",1369,"27,835,403.85",383
"20-Nov-2018","EQ","20,400.00","20,499.80","20,200.00","20,433.75","20,280.00","20,290.20","20,340.46","26,662.00","15,100.00",1274,"25,913,741.35",363
"19-Nov-2018","EQ","20,568.05","20,699.90","20,380.00","20,524.25","20,382.00","20,433.75","20,512.08","26,662.00","15,100.00",551,"11,302,153.35",289
"16-Nov-2018","EQ","20,601.00","20,789.85","20,415.00","20,608.65","20,415.00","20,524.25","20,547.17","26,662.00","14,707.00",796,"16,355,547.35",294
"15-Nov-2018","EQ","20,889.90","20,899.90","20,500.00","20,748.20","20,575.05","20,608.65","20,657.02","26,662.00","14,707.00",1593,"32,906,635.95",422
"14-Nov-2018","EQ","20,453.80","20,900.00","20,453.80","20,439.30","20,777.00","20,748.20","20,713.11","26,662.00","14,707.00",1002,"20,754,535.75",422
"13-Nov-2018","EQ","20,469.95","20,522.75","20,300.00","20,464.30","20,453.75","20,439.30","20,432.25","26,662.00","14,707.00",1585,"32,385,118.55",457
"12-Nov-2018","EQ","20,650.00","20,655.75","20,380.00","20,398.65","20,470.00","20,464.30","20,496.11","26,662.00","14,707.00",1134,"23,242,583.70",588
"09-Nov-2018","EQ","20,364.95","20,830.00","20,000.05","20,371.85","20,280.00","20,398.65","20,397.19","26,662.00","14,707.00",873,"17,806,745.85",480
"07-Nov-2018","EQ","20,100.00","20,400.00","20,000.00","19,845.70","20,375.00","20,371.85","20,316.86","26,662.00","14,707.00",596,"12,108,847.85",298
"06-Nov-2018","EQ","20,397.60","20,397.60","19,600.00","20,077.85","19,800.00","19,845.70","19,922.75","26,662.00","14,707.00",1445,"28,788,376.05",550
"05-Nov-2018","EQ","20,280.00","20,440.00","19,811.00","20,282.85","19,999.95","20,077.85","20,190.97","26,662.00","14,707.00",1735,"35,031,334.75",639
"02-Nov-2018","EQ","20,043.05","20,502.00","19,682.10","19,897.00","20,400.00","20,282.85","20,119.83","26,662.00","14,165.05",1558,"31,346,690.70",795
"01-Nov-2018","EQ","19,720.00","20,130.00","19,300.00","19,842.75","19,801.00","19,897.00","19,806.68","26,662.00","14,165.05",1166,"23,094,589.10",769
"31-Oct-2018","EQ","20,021.00","20,330.45","19,600.00","20,271.75","19,850.00","19,842.75","19,800.70","26,662.00","14,165.05",2151,"42,591,314.10",1336
"30-Oct-2018","EQ","19,895.60","20,453.45","19,802.75","19,772.05","20,401.00","20,271.75","20,186.80","26,662.00","14,165.05",1894,"38,233,807.95",807
"29-Oct-2018","EQ","19,700.00","20,399.85","19,410.00","19,360.60","19,975.00","19,772.05","19,814.31","26,662.00","14,165.05",2138,"42,362,985.30",1128
"26-Oct-2018","EQ","19,552.20","19,800.00","19,120.00","19,650.55","19,548.00","19,360.60","19,508.94","26,662.00","14,001.15",2476,"48,304,146.85",725
"25-Oct-2018","EQ","19,700.00","19,900.00","19,450.05","19,893.15","19,560.70","19,650.55","19,681.66","26,662.00","14,001.15",2126,"41,843,204.85",541
