"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Oct-2019","EQ","638.10","638.10","617.75","643.95","619.50","620.55","623.65","676.60","438.20",1626483,"1,014,360,344.10",36770
"01-Oct-2019","EQ","667.10","667.75","635.30","667.00","645.55","643.95","648.12","676.60","438.20",1120197,"726,020,842.40",26840
"30-Sep-2019","EQ","664.60","671.15","662.20","664.30","666.30","667.00","667.16","676.60","438.20",944609,"630,208,108.30",34746
"27-Sep-2019","EQ","670.95","674.00","659.10","670.95","662.05","664.30","668.65","676.60","438.20",1238356,"828,024,704.30",37529
"26-Sep-2019","EQ","654.00","674.00","652.90","650.80","670.70","670.95","668.51","676.60","438.20",1934513,"1,293,247,362.35",54011
"25-Sep-2019","EQ","651.10","659.00","647.25","650.25","651.40","650.80","651.50","676.60","438.20",2905402,"1,892,882,468.60",62946
"24-Sep-2019","EQ","655.00","655.40","645.15","648.50","647.90","650.25","649.63","676.60","438.20",1766379,"1,147,492,827.80",67075
"23-Sep-2019","EQ","636.00","664.40","632.10","623.95","660.00","648.50","654.39","676.60","438.20",3345282,"2,189,120,452.70",74430
"20-Sep-2019","EQ","598.75","630.45","596.25","600.30","624.90","623.95","621.07","676.60","438.20",2496887,"1,550,740,167.50",57875
"19-Sep-2019","EQ","603.95","609.45","594.00","603.55","598.75","600.30","601.51","676.60","438.20",1133182,"681,618,695.00",39899
"18-Sep-2019","EQ","601.40","607.00","600.50","599.10","603.00","603.55","603.40","676.60","438.20",917920,"553,871,443.05",29013
"17-Sep-2019","EQ","610.15","613.25","593.85","609.80","600.00","599.10","601.70","676.60","438.20",1466817,"882,582,929.10",44481
"16-Sep-2019","EQ","612.00","614.95","606.85","616.00","609.50","609.80","610.57","676.60","438.20",1022438,"624,273,302.10",30885
"13-Sep-2019","EQ","616.70","617.10","606.45","614.00","615.00","616.00","612.21","676.60","438.20",735238,"450,118,547.95",30726
"12-Sep-2019","EQ","616.80","626.00","611.85","616.75","613.00","614.00","620.86","676.60","438.20",1180191,"732,729,860.90",38013
"11-Sep-2019","EQ","619.05","622.80","613.50","617.25","614.10","616.75","617.87","676.60","438.20",1284170,"793,451,689.90",53669
"09-Sep-2019","EQ","609.10","618.85","607.70","609.10","617.00","617.25","615.19","676.60","438.20",865233,"532,278,574.10",30503
"06-Sep-2019","EQ","607.50","612.05","602.10","606.50","607.45","609.10","607.52","676.60","438.20",829805,"504,120,042.80",15322
"05-Sep-2019","EQ","610.00","613.80","599.80","612.85","605.85","606.50","606.41","676.60","438.20",1309834,"794,292,680.10",31101
"04-Sep-2019","EQ","621.30","622.85","606.55","621.30","611.95","612.85","614.03","676.60","438.20",1590757,"976,778,052.75",50089
"03-Sep-2019","EQ","625.30","636.00","617.70","628.25","619.15","621.30","628.55","676.60","438.20",2193190,"1,378,521,539.50",57301
"30-Aug-2019","EQ","618.05","632.40","614.45","613.55","632.40","628.25","623.39","676.60","438.20",3145927,"1,961,134,992.25",82604
"29-Aug-2019","EQ","605.00","618.70","602.00","599.80","616.85","613.55","611.43","676.60","438.20",3203753,"1,958,863,357.75",58915
"28-Aug-2019","EQ","604.00","608.50","593.10","599.55","600.00","599.80","600.80","676.60","438.20",1327138,"797,346,753.25",31307
"27-Aug-2019","EQ","593.00","605.00","589.75","590.50","602.50","599.55","599.37","676.60","438.20",2054499,"1,231,400,729.20",72694
"26-Aug-2019","EQ","583.70","594.55","571.85","582.50","590.65","590.50","588.07","676.60","438.20",2182588,"1,283,514,219.50",45738
"23-Aug-2019","EQ","562.10","584.95","562.00","564.40","579.30","582.50","577.77","676.60","438.20",1349987,"779,980,474.05",49307
"22-Aug-2019","EQ","577.10","587.40","561.00","578.85","565.00","564.40","574.32","676.60","438.20",2496040,"1,433,522,492.50",65114
"21-Aug-2019","EQ","595.00","596.95","564.30","578.05","578.50","578.85","579.41","676.60","438.20",4891313,"2,834,056,104.25",113082
"20-Aug-2019","EQ","588.90","588.90","576.20","585.70","577.15","578.05","581.40","676.60","438.20",1040092,"604,713,593.25",34010
"19-Aug-2019","EQ","593.00","604.00","582.30","589.55","585.00","585.70","592.05","676.60","438.20",1896932,"1,123,087,010.15",31618
"16-Aug-2019","EQ","584.00","594.90","580.00","588.55","587.95","589.55","587.28","676.60","438.20",1241250,"728,956,315.15",61432
"14-Aug-2019","EQ","584.00","603.95","583.45","583.70","587.25","588.55","591.87","676.60","438.20",2039278,"1,206,980,481.85",75469
"13-Aug-2019","EQ","610.00","610.00","578.55","605.10","582.00","583.70","587.93","676.60","438.20",2947262,"1,732,796,008.60",70856
"09-Aug-2019","EQ","598.90","609.15","597.15","597.55","609.00","605.10","602.92","676.60","438.20",975937,"588,412,121.15",27788
"08-Aug-2019","EQ","602.55","608.00","588.00","599.10","597.10","597.55","598.34","676.60","438.20",2706881,"1,619,636,660.70",72516
"07-Aug-2019","EQ","592.00","608.20","592.00","592.55","598.85","599.10","601.91","676.60","438.20",2073682,"1,248,176,805.85",73996
"06-Aug-2019","EQ","583.95","600.00","583.00","584.60","592.90","592.55","593.60","676.60","438.20",1982100,"1,176,574,789.35",65102
"05-Aug-2019","EQ","582.00","589.75","573.00","582.90","584.60","584.60","581.76","676.60","438.20",1969059,"1,145,519,760.20",76236
"02-Aug-2019","EQ","574.80","593.00","571.05","575.50","585.00","582.90","584.16","676.60","438.20",2397977,"1,400,792,292.25",79812
"01-Aug-2019","EQ","588.05","591.70","567.90","594.05","577.95","575.50","578.36","676.60","438.20",1047139,"605,621,803.45",44262
"31-Jul-2019","EQ","568.80","597.35","563.10","568.80","593.00","594.05","585.12","676.60","438.20",1403452,"821,193,629.60",48866
"30-Jul-2019","EQ","585.00","593.15","566.85","587.00","569.30","568.80","578.51","676.60","438.20",1315846,"761,235,673.70",48468
"29-Jul-2019","EQ","592.00","594.65","575.75","592.55","586.05","587.00","584.49","676.60","438.20",875622,"511,788,542.20",28479
"26-Jul-2019","EQ","582.75","595.00","580.25","582.75","592.00","592.55","589.73","676.60","438.20",839312,"494,969,472.45",30243
"25-Jul-2019","EQ","580.40","592.45","574.00","579.45","585.15","582.75","584.10","676.60","438.20",1005011,"587,027,669.60",36851
"24-Jul-2019","EQ","589.90","594.50","576.90","590.35","580.00","579.45","583.26","676.60","438.20",1146331,"668,611,059.55",44695
"23-Jul-2019","EQ","596.05","600.00","580.10","599.55","589.05","590.35","589.29","676.60","438.20",4023782,"2,371,170,396.55",84497
"22-Jul-2019","EQ","582.10","601.80","577.30","581.95","600.50","599.55","592.77","676.60","438.20",1927371,"1,142,489,780.30",40958
"19-Jul-2019","EQ","604.20","607.70","577.80","601.85","582.80","581.95","590.37","676.60","438.20",2291454,"1,352,799,859.20",54285
"18-Jul-2019","EQ","596.85","609.50","594.00","596.85","603.50","601.85","602.56","676.60","438.20",2394106,"1,442,584,926.85",59877
"17-Jul-2019","EQ","593.30","603.10","589.45","596.95","596.00","596.85","597.55","676.60","438.20",1452156,"867,737,414.10",37773
"16-Jul-2019","EQ","587.55","599.25","584.00","587.30","596.80","596.95","592.88","676.60","438.20",1174333,"696,241,312.15",27780
"15-Jul-2019","EQ","587.00","592.60","580.05","587.30","588.10","587.30","585.83","676.60","438.20",958019,"561,240,459.50",21549
"12-Jul-2019","EQ","565.10","593.35","560.10","566.20","585.60","587.30","581.91","676.60","438.20",2147283,"1,249,524,745.35",44645
"11-Jul-2019","EQ","564.70","568.80","557.70","560.45","567.05","566.20","564.33","676.60","438.20",617876,"348,684,302.25",23179
"10-Jul-2019","EQ","570.00","574.85","554.20","568.90","560.30","560.45","563.61","676.60","438.20",953559,"537,436,380.75",39576
"09-Jul-2019","EQ","577.55","581.70","562.15","580.95","570.00","568.90","568.42","676.60","438.20",931240,"529,336,967.45",46408
"08-Jul-2019","EQ","575.10","585.40","567.65","580.50","579.35","580.95","577.23","676.60","438.20",1472082,"849,727,810.70",36525
"05-Jul-2019","EQ","574.20","585.70","565.80","575.00","580.35","580.50","576.61","676.60","438.20",1252555,"722,235,434.35",42794
"04-Jul-2019","EQ","578.10","581.35","573.30","579.70","575.80","575.00","577.76","676.60","438.20",1251513,"723,069,296.45",34894
"03-Jul-2019","EQ","594.90","595.45","577.15","594.90","579.20","579.70","582.46","676.60","438.20",1319940,"768,810,582.15",38079
"02-Jul-2019","EQ","588.15","596.60","582.10","588.20","594.55","594.90","590.77","676.60","438.20",2050192,"1,211,198,294.55",32188
"01-Jul-2019","EQ","586.95","592.80","585.00","584.95","587.10","588.20","588.16","676.60","438.20",1217743,"716,224,090.75",27971
"28-Jun-2019","EQ","576.35","589.80","576.35","576.15","584.85","584.95","584.03","708.75","438.20",2087870,"1,219,376,415.75",39647
"27-Jun-2019","EQ","568.90","578.10","567.00","566.75","575.00","576.15","574.95","708.75","438.20",2277777,"1,309,617,520.65",27821
"26-Jun-2019","EQ","558.75","572.40","558.20","560.70","567.50","566.75","568.22","708.75","438.20",1166570,"662,869,418.45",22471
"25-Jun-2019","EQ","556.50","562.85","552.55","560.05","560.70","560.70","559.92","708.75","438.20",746985,"418,250,497.30",37872
"24-Jun-2019","EQ","554.35","562.60","552.20","551.90","558.05","560.05","558.41","708.75","438.20",706786,"394,679,744.10",26751
"21-Jun-2019","EQ","541.60","561.30","537.10","541.60","553.15","551.90","551.46","708.75","438.20",2726318,"1,503,443,070.85",64287
"20-Jun-2019","EQ","521.10","543.95","518.10","520.20","543.75","541.60","532.61","708.75","438.20",1041677,"554,806,634.30",43233
"19-Jun-2019","EQ","537.50","538.70","511.25","535.30","521.00","520.20","524.18","708.75","438.20",1186752,"622,074,333.40",42511
"18-Jun-2019","EQ","540.00","541.70","529.05","539.45","534.20","535.30","535.51","708.75","438.20",832411,"445,767,311.10",28534
"17-Jun-2019","EQ","551.10","553.15","538.35","551.95","540.05","539.45","543.84","708.75","438.20",890517,"484,295,683.40",27757
"14-Jun-2019","EQ","565.00","566.60","549.55","566.20","550.50","551.95","557.26","3,479.40","438.20",886986,"494,282,113.55",41399
"13-Jun-2019","EQ","578.40","578.40","563.25","575.55","565.85","566.20","568.89","3,479.40","438.20",1138787,"647,848,471.50",46896
"12-Jun-2019","EQ","559.55","579.00","556.30","562.65","578.50","575.55","571.28","3,479.40","438.20",2313546,"1,321,685,442.40",50303
"11-Jun-2019","EQ","564.50","573.00","559.50","563.65","562.80","562.65","566.57","3,479.40","438.20",2144450,"1,214,970,508.55",47803
"10-Jun-2019","EQ","553.10","566.90","551.00","551.30","564.40","563.65","561.49","3,479.40","438.20",2199870,"1,235,194,542.25",51893
"07-Jun-2019","EQ","556.40","566.40","545.05","556.95","551.00","551.30","555.59","3,479.40","438.20",1692483,"940,326,767.20",46453
"06-Jun-2019","EQ","571.60","573.00","553.60","571.80","557.50","556.95","562.72","3,479.40","438.20",2004180,"1,127,801,862.90",69220
"04-Jun-2019","EQ","552.15","574.80","548.60","557.60","571.00","571.80","566.69","3,479.40","438.20",3599023,"2,039,546,376.20",69471
"03-Jun-2019","EQ","553.15","564.95","549.90","554.05","558.00","557.60","558.22","3,479.40","438.20",2090788,"1,167,109,772.00",46212
"31-May-2019","EQ","542.00","557.40","536.75","539.60","553.00","554.05","548.19","3,479.40","438.20",2997826,"1,643,370,904.95",52513
"30-May-2019","EQ","528.00","544.40","525.25","535.20","539.15","539.60","535.91","3,479.40","438.20",5659761,"3,033,134,664.95",109043
"29-May-2019","EQ","546.95","546.95","532.45","544.00","534.90","535.20","537.64","3,479.40","438.20",721367,"387,839,112.00",30161
"28-May-2019","EQ","537.25","547.50","537.25","536.35","544.75","544.00","543.33","3,479.40","438.20",2352913,"1,278,408,267.20",56529
"27-May-2019","EQ","536.00","541.00","530.20","547.95","536.00","536.35","535.31","3,479.40","438.20",1316062,"704,495,526.00",38293
"24-May-2019","EQ","535.50","551.30","534.40","534.20","547.95","547.95","544.34","3,479.40","438.20",1006522,"547,885,944.70",53641
"23-May-2019","EQ","546.00","551.20","531.20","542.80","535.65","534.20","540.20","3,479.40","438.20",1039771,"561,682,432.50",46692
"22-May-2019","EQ","552.70","552.70","538.75","551.15","541.40","542.80","543.58","3,479.40","438.20",867201,"471,394,666.90",40552
"21-May-2019","EQ","549.90","562.85","543.50","553.45","550.30","551.15","552.42","3,479.40","438.20",2785383,"1,538,713,167.05",82695
"20-May-2019","EQ","542.25","557.00","533.45","531.50","554.35","553.45","548.28","3,479.40","438.20",1832929,"1,004,950,859.95",64021
"17-May-2019","EQ","523.60","536.50","519.00","523.60","532.25","531.50","529.92","3,479.40","438.20",1647513,"873,052,373.35",56414
"16-May-2019","EQ","526.20","529.00","513.00","523.55","527.00","523.60","519.18","3,479.40","438.20",1291009,"670,267,369.65",45884
"15-May-2019","EQ","532.00","534.95","521.10","531.10","523.05","523.55","526.31","3,479.40","438.20",2194025,"1,154,739,568.15",35579
"14-May-2019","EQ","524.35","535.25","520.00","527.90","531.80","531.10","528.45","3,479.40","438.20",1035449,"547,181,073.10",46457
"13-May-2019","EQ","537.50","543.35","525.25","537.90","527.55","527.90","536.11","3,479.40","438.20",1168551,"626,474,194.45",38582
"10-May-2019","EQ","525.80","540.45","525.30","525.80","536.00","537.90","534.62","3,505.00","438.20",1090708,"583,112,779.55",33493
"09-May-2019","EQ","524.00","531.75","524.00","526.80","524.70","525.80","527.23","3,505.00","438.20",834823,"440,143,268.65",25123
"08-May-2019","EQ","521.70","537.20","521.00","522.30","528.00","526.80","530.19","3,505.00","438.20",1190506,"631,198,535.75",34637
"07-May-2019","EQ","523.00","529.95","521.00","522.20","522.05","522.30","525.99","3,505.00","438.20",623670,"328,043,927.10",24101
"06-May-2019","EQ","526.00","531.05","519.60","531.10","521.65","522.20","524.56","3,505.00","438.20",914033,"479,467,877.75",20195
"03-May-2019","EQ","544.50","546.35","529.35","543.70","530.10","531.10","537.16","3,657.20","438.20",1177221,"632,352,672.25",30499
"02-May-2019","EQ","558.90","561.00","542.15","561.10","543.15","543.70","550.39","3,657.20","438.20",877395,"482,907,755.85",37492
"30-Apr-2019","EQ","543.20","562.90","543.20","547.00","561.40","561.10","555.97","3,657.20","438.20",2020715,"1,123,463,331.75",57323
