"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Oct-2019","EQ","1,358.00","1,366.50","1,351.20","1,351.00","1,359.00","1,360.65","1,357.02","1,493.50","915.60",667979,"906,460,496.10",59380
"27-Oct-2019","EQ","1,350.00","1,354.90","1,345.45","1,338.75","1,351.30","1,351.00","1,350.64","1,493.50","897.00",80658,"108,939,552.45",5422
"25-Oct-2019","EQ","1,368.90","1,379.90","1,333.00","1,362.80","1,341.00","1,338.75","1,357.90","1,493.50","897.00",957873,"1,300,691,515.70",25086
"24-Oct-2019","EQ","1,335.00","1,367.95","1,331.50","1,325.25","1,365.00","1,362.80","1,352.58","1,493.50","897.00",544438,"736,393,437.05",21712
"23-Oct-2019","EQ","1,358.65","1,362.40","1,321.00","1,350.20","1,331.00","1,325.25","1,338.96","1,493.50","897.00",803210,"1,075,467,801.95",28094
"22-Oct-2019","EQ","1,360.50","1,382.00","1,344.05","1,351.50","1,352.00","1,350.20","1,362.23","1,493.50","897.00",1264508,"1,722,548,218.05",44870
"18-Oct-2019","EQ","1,360.00","1,378.00","1,344.00","1,357.20","1,348.05","1,351.50","1,358.85","1,493.50","897.00",826406,"1,122,963,359.95",19966
"17-Oct-2019","EQ","1,361.00","1,374.85","1,353.00","1,360.90","1,356.60","1,357.20","1,358.90","1,493.50","897.00",1002807,"1,362,716,482.95",33011
"16-Oct-2019","EQ","1,380.00","1,384.90","1,358.05","1,379.25","1,363.00","1,360.90","1,364.81","1,493.50","897.00",562026,"767,057,506.50",20396
"15-Oct-2019","EQ","1,369.00","1,389.55","1,351.55","1,362.25","1,377.50","1,379.25","1,374.18","1,493.50","897.00",399563,"549,072,675.95",20904
"14-Oct-2019","EQ","1,370.05","1,384.80","1,359.00","1,365.90","1,362.90","1,362.25","1,368.97","1,493.50","897.00",371171,"508,121,408.75",15548
"11-Oct-2019","EQ","1,364.15","1,382.00","1,361.20","1,358.85","1,364.60","1,365.90","1,370.65","1,493.50","895.00",372552,"510,637,520.75",17032
"10-Oct-2019","EQ","1,336.00","1,369.45","1,323.00","1,336.55","1,358.00","1,358.85","1,357.26","1,493.50","895.00",609318,"827,000,205.65",26304
"09-Oct-2019","EQ","1,371.80","1,376.00","1,334.00","1,366.00","1,334.60","1,336.55","1,342.83","1,493.50","895.00",1136102,"1,525,589,650.35",27582
"07-Oct-2019","EQ","1,368.00","1,378.30","1,353.10","1,367.85","1,365.00","1,366.00","1,365.59","1,493.50","895.00",212755,"290,536,931.95",12017
"04-Oct-2019","EQ","1,393.95","1,398.30","1,364.00","1,393.15","1,367.10","1,367.85","1,378.13","1,493.50","895.00",503733,"694,210,082.30",23720
"03-Oct-2019","EQ","1,444.90","1,447.90","1,377.55","1,439.25","1,387.00","1,393.15","1,404.56","1,493.50","895.00",435985,"612,369,197.15",26247
"01-Oct-2019","EQ","1,450.25","1,467.25","1,427.25","1,443.75","1,438.45","1,439.25","1,447.37","1,493.50","895.00",424063,"613,775,203.35",20445
"30-Sep-2019","EQ","1,477.00","1,477.00","1,431.10","1,476.80","1,442.10","1,443.75","1,444.34","1,493.50","895.00",426995,"616,726,652.40",20925
"27-Sep-2019","EQ","1,449.90","1,489.80","1,440.45","1,454.10","1,470.00","1,476.80","1,469.71","1,493.50","895.00",538268,"791,098,835.05",19260
"26-Sep-2019","EQ","1,442.20","1,461.80","1,437.90","1,438.70","1,450.05","1,454.10","1,452.63","1,493.50","895.00",392306,"569,876,885.65",21252
"25-Sep-2019","EQ","1,456.80","1,456.80","1,411.10","1,456.80","1,434.00","1,438.70","1,430.34","1,493.50","895.00",352260,"503,853,045.00",21295
"24-Sep-2019","EQ","1,492.70","1,493.50","1,450.80","1,481.35","1,458.00","1,456.80","1,461.40","1,493.50","895.00",454330,"663,956,852.40",18537
"23-Sep-2019","EQ","1,435.00","1,492.00","1,430.00","1,408.75","1,490.00","1,481.35","1,472.53","1,492.00","895.00",947082,"1,394,603,222.05",41288
"20-Sep-2019","EQ","1,300.00","1,422.00","1,288.00","1,294.55","1,418.00","1,408.75","1,369.91","1,422.00","895.00",1553642,"2,128,345,538.65",58160
"19-Sep-2019","EQ","1,305.00","1,311.80","1,292.05","1,309.75","1,297.80","1,294.55","1,299.90","1,400.00","895.00",298617,"388,173,455.00",13514
"18-Sep-2019","EQ","1,307.20","1,325.50","1,292.00","1,322.30","1,310.00","1,309.75","1,302.37","1,400.00","895.00",1262241,"1,643,907,346.85",42571
"17-Sep-2019","EQ","1,356.40","1,356.40","1,316.00","1,359.15","1,318.00","1,322.30","1,335.62","1,400.00","895.00",730346,"975,463,641.50",36296
"16-Sep-2019","EQ","1,364.00","1,365.00","1,335.65","1,377.50","1,354.00","1,359.15","1,351.00","1,400.00","895.00",513106,"693,205,542.95",25743
"13-Sep-2019","EQ","1,374.90","1,381.00","1,365.60","1,371.45","1,376.00","1,377.50","1,372.61","1,400.00","895.00",374292,"513,755,652.95",13704
"12-Sep-2019","EQ","1,374.00","1,388.65","1,365.10","1,374.90","1,374.90","1,371.45","1,376.40","1,400.00","895.00",447645,"616,138,582.55",22979
"11-Sep-2019","EQ","1,379.00","1,382.95","1,366.00","1,374.70","1,374.00","1,374.90","1,375.16","1,400.00","895.00",386590,"531,624,463.50",22410
