"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Nov-2018","EQ","1,961.90","1,977.30","1,931.20","1,957.75","1,973.10","1,975.15","1,970.02","2,220.00","1,788.00",2598131,"5,118,369,305.60",81525
"14-Nov-2018","EQ","1,938.55","1,960.00","1,936.60","1,927.75","1,959.90","1,957.75","1,945.75","2,220.00","1,788.00",6527659,"12,701,184,438.20",130711
"13-Nov-2018","EQ","1,919.00","1,937.70","1,908.20","1,921.05","1,929.55","1,927.75","1,922.55","2,220.00","1,788.00",3337605,"6,416,714,727.70",94849
"12-Nov-2018","EQ","1,951.50","1,962.00","1,917.15","1,945.40","1,920.85","1,921.05","1,935.97","2,220.00","1,788.00",1976941,"3,827,291,201.10",74961
"09-Nov-2018","EQ","1,958.20","1,959.90","1,936.30","1,957.95","1,943.30","1,945.40","1,949.37","2,220.00","1,788.00",2525405,"4,922,945,328.80",95895
"07-Nov-2018","EQ","1,961.00","1,964.95","1,950.00","1,946.55","1,960.00","1,957.95","1,957.17","2,220.00","1,788.00",239690,"469,113,468.35",11247
"06-Nov-2018","EQ","1,955.00","1,976.00","1,942.95","1,956.00","1,948.30","1,946.55","1,963.84","2,220.00","1,788.00",2121397,"4,166,089,811.80",83625
"05-Nov-2018","EQ","1,949.90","1,959.65","1,938.00","1,949.45","1,959.60","1,956.00","1,949.18","2,220.00","1,788.00",1426324,"2,780,160,953.60",81177
"02-Nov-2018","EQ","1,926.00","1,960.00","1,912.00","1,912.20","1,950.00","1,949.45","1,932.67","2,220.00","1,788.00",7523217,"14,539,874,379.75",261775
"01-Nov-2018","EQ","1,930.00","1,930.00","1,896.00","1,911.75","1,911.70","1,912.20","1,911.87","2,220.00","1,788.00",4907263,"9,382,024,998.40",156362
"31-Oct-2018","EQ","1,902.05","1,917.90","1,885.00","1,912.75","1,906.00","1,911.75","1,899.44","2,220.00","1,788.00",5862351,"11,135,167,118.10",175024
"30-Oct-2018","EQ","1,925.00","1,932.00","1,899.30","1,926.30","1,912.00","1,912.75","1,917.66","2,220.00","1,788.00",3457176,"6,629,678,175.15",116901
